assessment_id,student_id,course_id,enrollment_date,completion_date,completion_status,score,time_spent_hours,quiz_attempts,certificate_issued,feedback_rating,last_activity_date
ASS0001290,STU00143,CRS0039,2022-08-30,2022-11-21,Completed,81.5,40.3,5,False,1,2022-10-27
ASS0001291,STU00035,CRS0045,2022-06-16,2022-08-29,Completed,2.3,2.4,5,True,5,2022-07-30
ASS0001292,STU00340,CRS0004,2022-04-05,2022-06-06,Dropped,65.4,20.0,2,True,5,2022-04-30
ASS0001293,STU00467,CRS0001,2023-08-14,2023-10-14,Completed,21.0,31.1,1,False,1,2023-09-01
ASS0001294,STU00204,CRS0007,2023-10-11,,In Progress,11.6,8.4,4,False,4,2024-01-03
ASS0001295,STU00072,CRS0007,2022-04-28,2022-07-24,Completed,11.6,19.8,1,True,2,2022-05-03
ASS0001296,STU00062,CRS0080,2022-02-02,2022-03-18,Not Started,93.2,11.9,5,False,2,2022-02-06
ASS0001297,STU00151,CRS0074,2022-07-17,2022-08-30,In Progress,53.6,28.6,4,False,3,2022-09-21
ASS0001298,STU00054,CRS0020,2022-10-16,,Completed,28.4,13.5,4,False,5,2022-11-02
ASS0001299,STU00473,CRS0044,2022-01-09,2022-02-20,In Progress,15.0,15.6,2,True,5,2022-02-02
ASS0001300,STU00359,CRS0047,2022-12-25,2023-01-03,Completed,80.5,11.1,5,False,3,2023-01-10
ASS0001301,STU00399,CRS0089,2023-08-21,2023-08-24,Completed,22.9,9.3,2,False,2,2023-10-14
ASS0001302,STU00479,CRS0046,2023-07-17,2023-09-02,Not Started,30.7,30.5,2,True,3,2023-07-26
ASS0001303,STU00455,CRS0096,2022-06-09,,Not Started,93.0,23.9,3,False,2,2022-08-09
ASS0001304,STU00119,CRS0072,2023-05-22,2023-06-13,Completed,44.3,13.8,1,False,4,2023-08-05
ASS0001305,STU00012,CRS0053,2022-08-22,,Dropped,53.1,24.6,1,False,3,2022-09-24
ASS0001306,STU00488,CRS0021,2023-12-02,2023-12-03,In Progress,70.1,9.6,1,True,1,2023-12-17
ASS0001307,STU00009,CRS0079,2023-01-07,2023-02-28,Not Started,56.4,37.8,4,False,4,2023-02-15
ASS0001308,STU00319,CRS0009,2023-01-15,2023-04-12,Dropped,37.2,6.2,2,True,3,2023-03-17
ASS0001309,STU00431,CRS0014,2022-05-21,2022-06-23,Not Started,43.4,1.3,5,True,1,2022-07-25
ASS0001310,STU00063,CRS0005,2022-08-01,,Not Started,55.4,6.5,4,False,1,2022-10-02
ASS0001311,STU00083,CRS0055,2023-06-13,,Completed,51.7,28.5,3,False,1,2023-07-01
ASS0001312,STU00304,CRS0004,2022-04-21,2022-04-29,Not Started,8.4,14.0,4,False,1,2022-05-22
ASS0001313,STU00028,CRS0060,2022-08-23,2022-08-30,Dropped,36.1,22.0,3,False,3,2022-09-17
ASS0001314,STU00411,CRS0052,2022-06-29,,In Progress,2.5,26.2,2,False,5,2022-09-04
ASS0001315,STU00347,CRS0046,2023-04-03,2023-05-28,Dropped,49.6,7.1,5,True,3,2023-04-28
ASS0001316,STU00344,CRS0100,2022-07-25,2022-08-15,Not Started,92.2,23.6,4,False,2,2022-08-04
ASS0001317,STU00181,CRS0075,2022-03-07,2022-03-25,Not Started,1.9,2.7,3,False,4,2022-04-30
ASS0001318,STU00052,CRS0040,2022-12-05,2022-12-09,Completed,79.5,3.0,5,False,4,2022-12-20
ASS0001319,STU00468,CRS0033,2022-02-08,,Dropped,58.6,26.3,5,True,5,2022-05-08
ASS0001320,STU00440,CRS0091,2023-10-09,2023-12-22,Completed,31.5,28.2,1,False,2,2023-10-14
ASS0001321,STU00131,CRS0079,2023-09-16,2023-12-01,Dropped,64.7,29.5,4,False,5,2023-11-22
ASS0001322,STU00253,CRS0082,2022-08-18,2022-09-13,Not Started,59.0,18.0,4,False,5,2022-10-28
ASS0001323,STU00384,CRS0038,2022-04-15,2022-06-03,Completed,14.8,18.2,1,False,4,2022-06-27
ASS0001324,STU00137,CRS0032,2022-08-27,2022-10-08,Not Started,18.3,28.9,5,False,5,2022-11-11
ASS0001325,STU00149,CRS0075,2023-08-06,2023-10-24,Not Started,80.7,3.0,3,True,4,2023-10-29
ASS0001326,STU00072,CRS0004,2022-08-08,2022-10-13,Not Started,82.0,14.8,2,True,1,2022-09-29
ASS0001327,STU00029,CRS0021,2023-11-08,2023-11-12,Dropped,9.5,10.3,5,True,2,2023-12-25
ASS0001328,STU00351,CRS0090,2023-09-22,2023-12-08,Not Started,90.1,30.6,1,False,1,2023-11-29
ASS0001329,STU00258,CRS0081,2023-08-25,2023-11-18,Completed,81.5,29.9,5,False,3,2023-10-02
ASS0001330,STU00274,CRS0018,2022-06-14,2022-08-11,Dropped,52.2,28.9,2,False,4,2022-08-17
ASS0001331,STU00192,CRS0057,2022-01-12,2022-01-20,Completed,26.0,3.1,4,False,4,2022-04-07
ASS0001332,STU00048,CRS0024,2022-07-13,2022-07-24,Dropped,59.6,4.3,1,True,5,2022-09-14
ASS0001333,STU00346,CRS0076,2022-10-04,2022-12-20,Not Started,56.0,13.4,4,False,4,2022-12-17
ASS0001334,STU00483,CRS0086,2023-05-04,2023-05-11,Dropped,4.3,9.5,1,False,1,2023-07-17
ASS0001335,STU00217,CRS0015,2022-12-30,2023-03-04,In Progress,17.7,4.6,5,False,2,2023-02-10
ASS0001336,STU00371,CRS0049,2022-12-29,,Not Started,58.1,49.9,4,True,3,2023-03-20
ASS0001337,STU00024,CRS0078,2023-03-08,2023-04-14,Not Started,38.4,9.8,3,False,4,2023-03-11
ASS0001338,STU00137,CRS0058,2023-06-08,2023-06-17,Not Started,1.2,32.2,1,False,2,2023-06-28
ASS0001339,STU00478,CRS0046,2023-08-17,2023-11-06,Not Started,27.5,18.3,1,False,5,2023-09-14
ASS0001340,STU00137,CRS0069,2023-02-14,2023-04-20,In Progress,61.4,52.9,2,False,4,2023-04-16
ASS0001341,STU00078,CRS0097,2023-06-24,2023-09-06,Completed,42.5,17.6,1,True,3,2023-07-03
ASS0001342,STU00110,CRS0015,2023-08-24,2023-09-25,Dropped,66.1,14.8,2,True,4,2023-09-06
ASS0001343,STU00120,CRS0028,2023-05-02,2023-05-03,Dropped,18.7,4.1,3,False,5,2023-07-06
ASS0001344,STU00049,CRS0052,2022-12-07,2023-03-07,Completed,91.0,16.9,3,False,4,2022-12-25
ASS0001345,STU00135,CRS0016,2023-09-24,,Dropped,65.0,33.2,3,False,1,2023-12-05
ASS0001346,STU00214,CRS0052,2022-03-06,2022-05-07,Completed,77.2,6.3,3,False,5,2022-05-18
ASS0001347,STU00386,CRS0070,2023-10-08,,Completed,86.6,9.5,5,True,1,2023-11-11
ASS0001348,STU00041,CRS0057,2022-10-05,2022-10-19,In Progress,84.0,35.1,4,False,4,2022-11-07
ASS0001349,STU00280,CRS0055,2023-09-24,2023-12-13,In Progress,69.9,20.6,5,False,4,2023-11-02
ASS0001350,STU00477,CRS0065,2023-01-26,2023-04-25,Completed,32.7,11.4,3,False,1,2023-02-09
ASS0001351,STU00064,CRS0079,2022-05-19,2022-08-14,In Progress,5.9,33.8,4,False,2,2022-08-16
ASS0001352,STU00476,CRS0049,2022-02-15,2022-02-25,Not Started,7.9,39.8,1,True,5,2022-04-24
ASS0001353,STU00386,CRS0099,2023-07-23,2023-08-19,Not Started,31.4,5.6,2,True,5,2023-10-05
ASS0001354,STU00134,CRS0042,2023-01-17,2023-03-07,Not Started,0.8,1.4,5,False,2,2023-02-24
ASS0001355,STU00272,CRS0075,2022-09-14,,Dropped,92.1,37.9,3,False,5,2022-12-01
ASS0001356,STU00223,CRS0056,2023-05-25,2023-07-06,Not Started,26.2,0.7,3,False,4,2023-07-10
ASS0001357,STU00251,CRS0097,2023-03-30,2023-04-03,Not Started,78.3,9.0,3,True,2,2023-06-02
ASS0001358,STU00413,CRS0078,2022-01-30,2022-03-03,Dropped,25.8,15.7,4,True,2,2022-03-24
ASS0001359,STU00173,CRS0090,2022-10-24,,Not Started,63.3,20.7,3,True,1,2022-10-25
ASS0001360,STU00356,CRS0087,2023-03-12,,In Progress,11.8,1.8,2,False,4,2023-05-12
ASS0001361,STU00356,CRS0085,2023-05-01,2023-05-19,Dropped,61.3,23.7,1,True,2,2023-06-05
ASS0001362,STU00364,CRS0013,2022-04-05,2022-06-09,Dropped,53.3,14.7,4,True,1,2022-06-12
ASS0001363,STU00008,CRS0014,2023-05-01,2023-06-21,Not Started,71.1,7.9,2,True,1,2023-05-23
ASS0001364,STU00296,CRS0077,2023-01-02,2023-01-04,Dropped,44.6,24.9,4,False,2,2023-03-24
ASS0001365,STU00416,CRS0055,2022-03-19,,Completed,92.0,2.3,5,False,2,2022-05-19
ASS0001366,STU00176,CRS0030,2023-03-17,2023-06-01,Not Started,86.6,19.4,4,False,3,2023-06-06
ASS0001367,STU00087,CRS0048,2022-09-29,2022-10-22,Dropped,12.8,33.1,2,False,3,2022-10-31
ASS0001368,STU00186,CRS0097,2022-10-02,,Not Started,25.4,18.5,3,False,4,2022-11-14
ASS0001369,STU00379,CRS0019,2022-07-21,2022-07-31,Completed,14.0,5.6,4,False,5,2022-10-07
ASS0001370,STU00392,CRS0095,2023-05-19,2023-08-07,Completed,45.1,22.6,4,True,2,2023-08-12
ASS0001371,STU00151,CRS0083,2023-10-19,2023-11-10,Not Started,17.0,7.1,5,False,4,2024-01-14
ASS0001372,STU00087,CRS0010,2023-05-02,2023-05-04,Completed,80.1,3.0,4,True,1,2023-06-03
ASS0001373,STU00169,CRS0092,2023-10-13,,Not Started,60.9,16.0,2,False,5,2023-12-16
ASS0001374,STU00425,CRS0019,2022-10-01,2022-10-31,Dropped,84.8,23.8,1,True,1,2022-12-05
ASS0001375,STU00036,CRS0092,2023-02-10,2023-04-16,Dropped,51.4,1.8,4,False,2,2023-03-17
ASS0001376,STU00131,CRS0033,2023-11-18,2023-12-22,Dropped,42.7,39.7,2,False,3,2024-02-14
ASS0001377,STU00034,CRS0061,2023-09-10,2023-11-07,Completed,1.6,15.3,3,True,5,2023-09-25
ASS0001378,STU00076,CRS0069,2023-04-13,2023-06-18,Dropped,87.4,44.3,5,False,5,2023-06-06
ASS0001379,STU00301,CRS0068,2023-06-11,2023-09-08,Completed,30.6,23.7,4,False,2,2023-08-11
ASS0001380,STU00054,CRS0036,2023-04-06,2023-05-09,Not Started,23.3,38.2,5,False,4,2023-07-05
ASS0001381,STU00130,CRS0023,2022-10-02,,In Progress,83.2,30.7,5,False,2,2022-12-07
ASS0001382,STU00121,CRS0031,2023-08-05,2023-08-25,Completed,98.5,29.8,4,True,4,2023-08-25
ASS0001383,STU00484,CRS0073,2022-08-04,2022-10-10,Completed,71.2,27.5,2,True,2,2022-08-19
ASS0001384,STU00023,CRS0015,2022-01-16,,In Progress,88.9,0.7,5,False,4,2022-03-12
ASS0001385,STU00195,CRS0015,2022-02-16,2022-04-23,Not Started,71.5,2.3,5,True,3,2022-03-12
ASS0001386,STU00191,CRS0050,2022-04-06,2022-05-07,Dropped,92.9,34.6,1,False,5,2022-04-12
ASS0001387,STU00403,CRS0062,2022-10-10,2022-12-20,In Progress,19.5,17.4,5,False,1,2022-10-14
ASS0001388,STU00002,CRS0026,2022-01-18,2022-03-11,In Progress,0.4,38.5,3,False,5,2022-03-07
ASS0001389,STU00225,CRS0010,2022-12-06,,Completed,43.6,36.0,4,False,3,2022-12-17
ASS0001390,STU00038,CRS0002,2023-10-25,2023-12-12,Dropped,86.8,12.9,2,False,1,2023-12-21
ASS0001391,STU00278,CRS0042,2022-04-13,2022-06-28,Dropped,77.2,17.6,5,False,1,2022-05-30
ASS0001392,STU00396,CRS0072,2022-07-19,2022-09-28,In Progress,29.4,3.1,5,False,5,2022-09-29
ASS0001393,STU00319,CRS0052,2022-06-13,2022-08-11,Completed,52.8,25.1,5,False,5,2022-09-02
ASS0001394,STU00290,CRS0016,2023-04-29,2023-07-26,Not Started,78.2,3.2,1,False,5,2023-06-22
ASS0001395,STU00093,CRS0047,2023-04-10,2023-06-22,Not Started,89.7,1.7,5,True,2,2023-04-12
ASS0001396,STU00483,CRS0012,2022-05-16,2022-08-14,Dropped,45.5,30.8,5,False,5,2022-06-08
ASS0001397,STU00195,CRS0002,2022-11-06,2023-01-16,Completed,76.1,17.7,5,False,2,2022-11-15
ASS0001398,STU00402,CRS0060,2023-01-05,2023-02-15,Completed,46.1,19.0,1,False,2,2023-03-08
ASS0001399,STU00152,CRS0050,2023-09-09,,Completed,9.7,35.8,5,True,3,2023-09-20
ASS0001400,STU00312,CRS0092,2023-08-30,2023-09-17,Not Started,26.6,3.7,5,False,3,2023-11-03
ASS0001401,STU00301,CRS0010,2023-04-06,,Dropped,72.1,13.9,2,True,5,2023-05-20
ASS0001402,STU00349,CRS0038,2023-01-17,2023-01-23,Dropped,43.5,19.0,1,False,2,2023-02-02
ASS0001403,STU00433,CRS0047,2023-05-24,2023-08-06,Completed,93.8,3.0,4,True,3,2023-07-15
ASS0001404,STU00141,CRS0007,2023-04-16,,In Progress,27.8,44.2,2,False,2,2023-06-26
ASS0001405,STU00313,CRS0042,2022-10-14,,Completed,48.5,24.3,5,True,2,2023-01-10
ASS0001406,STU00135,CRS0092,2023-04-09,2023-04-27,Not Started,7.2,18.9,5,False,1,2023-06-09
ASS0001407,STU00034,CRS0008,2022-12-26,2023-03-19,Completed,9.1,32.4,1,False,2,2023-02-23
ASS0001408,STU00454,CRS0014,2023-11-04,,In Progress,42.7,6.1,1,False,3,2023-12-03
ASS0001409,STU00485,CRS0057,2022-02-24,2022-03-14,In Progress,4.4,26.2,4,False,3,2022-05-22
ASS0001410,STU00008,CRS0001,2023-05-11,2023-08-09,Completed,87.7,30.1,3,False,3,2023-08-08
ASS0001411,STU00151,CRS0030,2023-10-24,,Not Started,41.3,20.2,2,False,3,2023-11-09
ASS0001412,STU00305,CRS0033,2022-10-13,2022-10-28,Not Started,83.6,4.7,5,False,5,2022-10-31
ASS0001413,STU00243,CRS0026,2022-11-15,2022-11-26,In Progress,90.2,34.2,1,True,3,2022-12-27
ASS0001414,STU00024,CRS0020,2022-12-27,2023-03-22,Not Started,22.2,3.5,4,False,2,2023-02-11
ASS0001415,STU00225,CRS0033,2023-06-21,2023-07-22,Dropped,87.1,7.7,5,True,4,2023-07-25
ASS0001416,STU00280,CRS0056,2022-02-09,2022-04-08,In Progress,58.8,2.8,3,False,5,2022-04-14
ASS0001417,STU00100,CRS0071,2022-11-07,2022-12-18,In Progress,38.3,49.1,3,False,2,2023-01-15
ASS0001418,STU00025,CRS0043,2022-12-09,,Not Started,92.7,24.8,4,False,4,2023-02-26
ASS0001419,STU00172,CRS0046,2022-03-23,2022-05-13,In Progress,20.6,6.4,1,False,1,2022-05-31
ASS0001420,STU00480,CRS0043,2022-11-29,,Not Started,62.9,11.2,1,False,5,2022-12-12
ASS0001421,STU00456,CRS0030,2022-04-13,2022-04-26,Not Started,77.9,33.9,1,False,1,2022-05-01
ASS0001422,STU00169,CRS0038,2023-04-01,2023-04-08,In Progress,16.8,1.4,5,False,2,2023-05-11
ASS0001423,STU00419,CRS0035,2022-03-27,2022-03-28,Completed,66.7,11.3,3,False,3,2022-04-03
ASS0001424,STU00006,CRS0021,2023-03-04,2023-06-02,Completed,7.9,1.7,2,False,2,2023-04-17
ASS0001425,STU00495,CRS0084,2023-08-26,2023-11-16,Dropped,3.2,2.3,4,True,4,2023-11-24
ASS0001426,STU00098,CRS0017,2023-04-20,2023-04-27,Dropped,70.8,29.7,3,False,1,2023-05-19
ASS0001427,STU00342,CRS0097,2022-03-09,,Not Started,28.8,19.1,2,False,1,2022-04-04
ASS0001428,STU00354,CRS0075,2022-05-02,,Dropped,12.6,1.7,2,False,1,2022-07-05
ASS0001429,STU00314,CRS0090,2022-10-19,,Dropped,62.7,31.0,2,False,3,2023-01-05
ASS0001430,STU00316,CRS0023,2023-07-13,2023-08-14,Dropped,68.6,16.3,1,False,4,2023-07-22
ASS0001431,STU00018,CRS0008,2023-02-22,2023-05-06,Completed,64.4,22.6,4,False,1,2023-03-03
ASS0001432,STU00280,CRS0050,2023-03-26,2023-04-01,In Progress,99.6,26.8,2,False,2,2023-06-18
ASS0001433,STU00100,CRS0073,2022-10-23,2023-01-21,Dropped,86.2,1.5,4,False,4,2022-12-10
ASS0001434,STU00389,CRS0021,2022-12-09,2023-01-06,In Progress,63.3,9.2,1,False,2,2023-01-26
ASS0001435,STU00161,CRS0033,2022-05-14,2022-06-07,Dropped,10.6,26.0,2,False,1,2022-08-02
ASS0001436,STU00096,CRS0085,2023-08-10,2023-08-30,In Progress,78.9,18.8,1,True,1,2023-08-14
ASS0001437,STU00293,CRS0006,2023-10-21,2023-12-14,Completed,35.6,0.6,5,False,4,2023-12-25
ASS0001438,STU00130,CRS0032,2022-01-15,,Completed,8.8,15.6,2,True,5,2022-01-15
ASS0001439,STU00145,CRS0087,2022-12-09,2023-02-06,Dropped,75.4,9.0,5,False,4,2023-01-19
ASS0001440,STU00439,CRS0073,2022-07-10,,Not Started,31.2,19.7,2,True,4,2022-10-03
ASS0001441,STU00412,CRS0023,2022-01-09,2022-01-28,Not Started,37.0,24.7,1,False,4,2022-03-09
ASS0001442,STU00456,CRS0004,2023-09-03,,Not Started,11.5,21.7,2,True,5,2023-09-03
ASS0001443,STU00093,CRS0025,2023-03-18,2023-04-09,Completed,64.7,18.4,2,True,3,2023-05-24
ASS0001444,STU00403,CRS0016,2023-06-19,2023-08-21,Completed,68.6,21.7,4,True,1,2023-08-22
ASS0001445,STU00224,CRS0028,2023-07-03,2023-09-12,Completed,73.0,13.3,5,False,4,2023-09-29
ASS0001446,STU00499,CRS0061,2022-06-21,2022-07-04,Not Started,55.6,1.5,1,False,2,2022-08-21
ASS0001447,STU00274,CRS0098,2023-09-11,2023-09-20,Not Started,60.9,2.1,5,False,2,2023-11-15
ASS0001448,STU00142,CRS0043,2022-11-15,2023-02-08,Completed,99.5,5.3,4,True,1,2022-11-21
ASS0001449,STU00091,CRS0071,2022-08-07,2022-10-15,In Progress,62.5,42.0,2,True,2,2022-08-14
ASS0001450,STU00130,CRS0012,2022-10-12,2022-11-17,In Progress,73.1,29.6,5,False,1,2022-10-20
ASS0001451,STU00216,CRS0047,2023-08-15,2023-09-10,Completed,67.3,36.9,1,True,1,2023-11-04
ASS0001452,STU00107,CRS0007,2022-10-11,2023-01-09,In Progress,21.9,7.1,4,False,3,2022-10-27
ASS0001453,STU00357,CRS0014,2022-09-07,2022-10-02,Completed,89.9,6.2,5,True,4,2022-10-19
ASS0001454,STU00454,CRS0007,2023-02-21,2023-03-19,Completed,68.2,42.2,3,False,5,2023-03-22
ASS0001455,STU00479,CRS0057,2023-04-13,2023-06-03,Completed,61.1,12.9,1,False,1,2023-07-05
ASS0001456,STU00083,CRS0077,2022-04-02,2022-06-29,Completed,47.0,9.8,5,True,2,2022-06-15
ASS0001457,STU00384,CRS0068,2022-08-12,,Completed,26.4,20.3,5,False,1,2022-10-30
ASS0001458,STU00199,CRS0051,2022-06-16,,Completed,80.1,7.7,1,False,4,2022-06-17
ASS0001459,STU00257,CRS0008,2023-01-11,2023-02-28,Not Started,84.1,50.9,4,True,4,2023-02-09
ASS0001460,STU00359,CRS0051,2022-06-06,,Not Started,36.2,2.6,5,False,3,2022-07-14
ASS0001461,STU00336,CRS0005,2023-03-28,2023-05-18,In Progress,68.5,36.5,2,False,2,2023-06-08
ASS0001462,STU00214,CRS0045,2022-01-09,2022-03-28,Not Started,16.7,2.9,2,False,2,2022-03-05
ASS0001463,STU00452,CRS0016,2022-04-01,2022-04-20,Dropped,21.6,15.9,2,False,3,2022-06-23
ASS0001464,STU00285,CRS0090,2022-11-25,2022-12-15,Completed,67.9,29.0,1,False,4,2023-02-09
ASS0001465,STU00487,CRS0088,2023-09-25,,Not Started,14.8,12.1,3,False,1,2023-12-18
ASS0001466,STU00308,CRS0074,2023-12-01,2023-12-30,In Progress,56.0,34.7,2,False,3,2024-01-28
ASS0001467,STU00499,CRS0024,2023-01-10,2023-02-26,In Progress,22.5,11.3,2,True,2,2023-01-19
ASS0001468,STU00041,CRS0091,2023-01-10,2023-03-19,Not Started,40.6,16.0,3,False,4,2023-02-28
ASS0001469,STU00470,CRS0089,2023-08-01,2023-10-04,Dropped,79.6,8.3,3,False,3,2023-08-26
ASS0001470,STU00185,CRS0031,2023-03-24,2023-05-24,Dropped,39.3,41.9,5,False,4,2023-04-01
ASS0001471,STU00221,CRS0027,2022-10-15,,In Progress,34.3,16.6,5,False,1,2022-12-27
ASS0001472,STU00171,CRS0080,2022-11-10,2022-12-24,In Progress,76.0,34.8,3,False,5,2022-12-28
ASS0001473,STU00204,CRS0039,2023-04-03,,In Progress,1.4,41.0,3,True,2,2023-05-20
ASS0001474,STU00398,CRS0092,2023-08-26,2023-09-30,In Progress,38.5,18.7,3,True,3,2023-11-17
ASS0001475,STU00279,CRS0075,2022-07-20,2022-08-10,Not Started,81.7,11.8,3,False,2,2022-07-27
ASS0001476,STU00232,CRS0073,2023-02-27,2023-04-27,In Progress,10.4,44.5,1,True,5,2023-05-20
ASS0001477,STU00352,CRS0094,2022-05-05,2022-07-12,Dropped,92.0,3.4,1,True,3,2022-07-14
ASS0001478,STU00229,CRS0012,2023-07-25,2023-08-15,In Progress,36.3,31.0,3,False,2,2023-09-18
ASS0001479,STU00456,CRS0065,2023-04-17,2023-07-14,Not Started,4.9,9.7,2,False,1,2023-07-14
ASS0001480,STU00271,CRS0053,2022-12-16,2023-01-04,In Progress,90.5,12.3,2,False,4,2023-02-05
ASS0001481,STU00350,CRS0042,2023-02-21,,Not Started,0.3,10.7,1,False,1,2023-05-12
ASS0001482,STU00359,CRS0046,2022-06-06,2022-08-14,Completed,2.5,30.9,3,False,5,2022-08-29
ASS0001483,STU00024,CRS0005,2022-01-26,2022-03-29,In Progress,72.9,4.4,2,False,4,2022-04-20
ASS0001484,STU00434,CRS0025,2022-05-03,2022-07-20,Dropped,22.7,17.4,1,True,4,2022-07-09
ASS0001485,STU00413,CRS0081,2022-03-30,2022-04-21,Completed,19.8,7.3,5,False,3,2022-06-28
ASS0001486,STU00079,CRS0067,2023-02-05,,Completed,60.1,4.3,4,True,3,2023-02-21
ASS0001487,STU00369,CRS0048,2023-09-23,2023-12-17,In Progress,91.0,7.7,2,False,4,2023-10-22
ASS0001488,STU00359,CRS0079,2022-07-14,2022-09-30,In Progress,0.1,18.1,4,False,2,2022-08-28
ASS0001489,STU00116,CRS0017,2022-08-21,2022-09-02,Dropped,97.2,23.7,1,True,5,2022-10-18
ASS0001490,STU00024,CRS0066,2022-07-11,2022-09-13,Completed,76.4,36.4,2,False,1,2022-07-23
ASS0001491,STU00008,CRS0063,2022-05-08,,Completed,35.4,44.0,5,True,5,2022-08-02
ASS0001492,STU00287,CRS0081,2022-07-07,2022-09-09,Not Started,92.3,26.8,5,False,4,2022-09-06
ASS0001493,STU00103,CRS0042,2023-03-30,2023-04-16,In Progress,21.0,35.9,2,False,2,2023-04-17
ASS0001494,STU00488,CRS0021,2023-06-05,,Completed,75.4,3.6,2,False,5,2023-08-29
ASS0001495,STU00440,CRS0095,2023-08-03,,In Progress,17.9,24.0,4,True,4,2023-08-26
ASS0001496,STU00421,CRS0080,2022-12-12,2023-03-06,Completed,90.0,14.4,4,True,1,2023-03-04
ASS0001497,STU00059,CRS0069,2022-02-26,2022-05-25,Not Started,27.6,49.7,1,False,3,2022-03-27
ASS0001498,STU00439,CRS0072,2022-11-09,2023-02-01,Dropped,14.8,16.9,1,True,4,2022-12-01
ASS0001499,STU00206,CRS0085,2022-02-28,2022-04-06,Not Started,22.9,49.8,4,False,3,2022-04-18
ASS0001500,STU00033,CRS0041,2022-10-11,2022-10-17,Dropped,31.8,13.3,2,False,1,2022-11-27
ASS0001501,STU00045,CRS0055,2022-10-02,,Dropped,33.0,9.9,5,False,1,2022-12-14
ASS0001502,STU00370,CRS0049,2023-08-30,2023-11-14,Dropped,45.1,29.1,2,True,4,2023-08-30
ASS0001503,STU00416,CRS0018,2022-01-19,2022-03-16,In Progress,66.7,3.2,4,True,2,2022-04-13
ASS0001504,STU00046,CRS0020,2022-11-11,,In Progress,57.2,12.9,4,False,4,2023-01-09
ASS0001505,STU00273,CRS0073,2023-10-25,2023-10-30,Not Started,21.6,8.5,4,False,2,2023-11-04
ASS0001506,STU00409,CRS0078,2022-07-09,,Not Started,67.5,1.6,3,False,5,2022-09-14
ASS0001507,STU00274,CRS0080,2023-05-02,2023-06-25,Dropped,23.7,37.2,2,False,5,2023-07-30
ASS0001508,STU00355,CRS0040,2022-07-27,,Completed,63.0,19.0,3,True,1,2022-09-30
ASS0001509,STU00345,CRS0093,2023-08-16,2023-09-09,In Progress,12.5,3.2,1,False,1,2023-09-30
ASS0001510,STU00432,CRS0004,2022-12-24,2023-02-11,Dropped,99.3,15.4,4,False,4,2022-12-24
ASS0001511,STU00365,CRS0007,2022-01-02,,Not Started,39.6,16.1,4,False,4,2022-02-09
ASS0001512,STU00294,CRS0058,2023-08-31,2023-10-10,Completed,42.0,11.9,3,False,1,2023-10-02
ASS0001513,STU00440,CRS0043,2022-02-03,,In Progress,35.3,24.6,4,True,1,2022-04-19
ASS0001514,STU00379,CRS0050,2022-10-06,2022-12-24,In Progress,96.3,23.7,1,False,5,2022-12-28
ASS0001515,STU00184,CRS0018,2023-08-06,2023-09-04,Dropped,20.6,27.2,5,False,1,2023-08-28
ASS0001516,STU00189,CRS0045,2022-04-23,,In Progress,46.3,8.9,4,False,2,2022-05-03
ASS0001517,STU00437,CRS0041,2023-09-21,2023-11-28,Dropped,61.2,8.3,3,False,4,2023-10-22
ASS0001518,STU00153,CRS0043,2022-09-26,2022-11-03,In Progress,30.7,9.4,1,False,5,2022-10-11
ASS0001519,STU00203,CRS0073,2023-09-10,2023-11-27,In Progress,83.4,46.3,3,False,5,2023-11-06
ASS0001520,STU00146,CRS0029,2023-08-12,2023-10-04,Dropped,1.7,9.2,5,True,2,2023-09-09
ASS0001521,STU00025,CRS0076,2022-12-03,2022-12-20,Not Started,72.4,6.1,5,False,5,2023-02-23
ASS0001522,STU00395,CRS0067,2023-08-20,2023-09-24,Completed,24.9,2.6,1,False,4,2023-09-05
ASS0001523,STU00032,CRS0089,2022-06-27,,Not Started,76.2,9.8,3,False,3,2022-07-21
ASS0001524,STU00147,CRS0081,2023-02-27,2023-04-29,In Progress,85.9,4.8,2,True,1,2023-04-06
ASS0001525,STU00143,CRS0073,2023-03-20,2023-05-08,Completed,14.8,30.1,5,True,1,2023-04-07
ASS0001526,STU00460,CRS0095,2022-12-31,,Completed,20.4,21.7,3,False,3,2023-03-08
ASS0001527,STU00362,CRS0077,2023-02-06,,Dropped,62.8,21.1,1,False,4,2023-02-16
ASS0001528,STU00473,CRS0074,2023-09-17,2023-09-26,Dropped,70.6,24.0,2,False,3,2023-11-06
ASS0001529,STU00199,CRS0029,2022-03-28,,Dropped,4.8,2.9,2,True,4,2022-04-17
ASS0001530,STU00478,CRS0086,2022-05-19,,In Progress,19.5,12.2,2,False,4,2022-06-14
ASS0001531,STU00336,CRS0014,2022-01-20,2022-04-15,Not Started,71.4,3.6,4,False,1,2022-01-24
ASS0001532,STU00283,CRS0084,2022-11-18,2022-12-07,Dropped,38.1,4.3,1,True,1,2023-02-08
ASS0001533,STU00340,CRS0063,2023-03-25,2023-04-03,Not Started,26.3,51.7,3,True,3,2023-04-01
ASS0001534,STU00080,CRS0030,2023-07-04,2023-08-20,Completed,16.3,29.4,5,False,4,2023-08-23
ASS0001535,STU00174,CRS0024,2023-04-05,2023-04-26,In Progress,20.1,22.1,2,False,2,2023-04-06
ASS0001536,STU00070,CRS0003,2022-05-18,2022-07-31,Completed,21.6,46.6,2,True,2,2022-06-12
